;Id;TA_RULE;TA_COUNTER;TA_TOKEN;TA_LANGUAGE;TA_TYPE;TA_NORMALIZED;TA_STEM;TA_PARAGRAPH;TA_SENTENCE;TA_CREATED_AT;TA_OFFSET;TA_PARENT
126;805549774678196225;Entity Extraction;1;#TrumpTrain;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
835;805540009633644544;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
1;805547576661516288;Entity Extraction;1;#IwillVote;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;2;Error in reading value (type 4): rs.getBigInt(...) is null
428;805544401833488385;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
153;805550562234142721;Entity Extraction;1;#Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;28;Error in reading value (type 4): rs.getBigInt(...) is null
505;805540018211078145;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
840;805540009541451776;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
261;805546691751358464;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
599;805540681963827200;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
184;805547617744605184;Entity Extraction;1;#Chomsky;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
34;805550499382575104;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
845;805540007620395008;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
222;805549461434994688;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
711;805540027325259777;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
510;805540015941877760;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
369;805546689826353152;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
850;805540009432334336;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
314;805545660300795904;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
436;805544067597828096;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
716;805540014046089216;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
155;805550454985854976;Entity Extraction;1;Massachusetts;en;REGION/MAJOR;;;1;2;Mon, 05 Dec 2016 05:19:06 GMT;6;Error in reading value (type 4): rs.getBigInt(...) is null
855;805540009398779904;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
515;805540015195336705;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
42;805549639000653824;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
7;805547517291151361;Entity Extraction;1;#IwillVote;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
721;805540013865713664;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
860;805540009201668097;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
611;805543512116695040;Entity Extraction;1;BIGOT FITS Liberal Progressive Democrats;en;ORGANIZATION/OTHER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
374;805546599908679680;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
92;805548756804530176;Entity Extraction;1;Donald Trump;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;12;Error in reading value (type 4): rs.getBigInt(...) is null
614;805542727358222336;Entity Extraction;1;#Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
865;805540009000333312;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
726;805540013840613376;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
520;805540888810291201;Entity Extraction;1;Alec;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;17;Error in reading value (type 4): rs.getBigInt(...) is null
269;805546479821684737;Entity Extraction;1;FBI;en;ORGANIZATION/GOVERNMENT;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;11;Error in reading value (type 4): rs.getBigInt(...) is null
159;805549985353891845;Entity Extraction;1;#JillStein;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
870;805540008979402752;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
618;805541944403165184;Entity Extraction;1;Hillary;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
731;805540013656064001;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
523;805543511688933376;Entity Extraction;1;BIGOT FITS Liberal Progressive Democrats;en;ORGANIZATION/OTHER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
444;805544291993092096;Entity Extraction;1;Americans;en;PEOPLE;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;5;Error in reading value (type 4): rs.getBigInt(...) is null
875;805540008601890816;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
321;805545604445327362;Entity Extraction;1;#NotMyPresident;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
526;805541568388169729;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
736;805540013416951812;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
132;805547694949302272;Entity Extraction;1;FBI;en;ORGANIZATION/GOVERNMENT;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;8;Error in reading value (type 4): rs.getBigInt(...) is null
880;805540008333438976;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
272;805546328738725889;Entity Extraction;1;https://t.co/agY0wj2CKg;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
625;805541178670280704;Entity Extraction;1;Secretary;en;TITLE;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;13;Error in reading value (type 4): rs.getBigInt(...) is null
20;805548408291389440;Entity Extraction;1;#saylov2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
741;805540013240786944;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
885;805540008094380032;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
382;805546375660322816;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
230;805549420418859008;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
532;805540016839499777;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
451;805543896138862592;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
890;805540008018853889;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
746;805540012427120640;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
193;805547354526982144;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
112;805550304586596358;Entity Extraction;1;racist or sexist!" - girl 1;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;33;Error in reading value (type 4): rs.getBigInt(...) is null
633;805541122680455172;Entity Extraction;1;#Peace;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;78;Error in reading value (type 4): rs.getBigInt(...) is null
895;805540006764769280;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
25;805547502736916480;Entity Extraction;1;#IwillVote;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
751;805540012116742144;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
537;805540015589597184;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
636;805540956229562368;Entity Extraction;1;important;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;23;Error in reading value (type 4): rs.getBigInt(...) is null
900;805540007595294720;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
79;805549548106121216;Entity Extraction;1;6 Days;en;TIME_PERIOD;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;28;Error in reading value (type 4): rs.getBigInt(...) is null
456;805543881588621312;Entity Extraction;1;J. Lassiter;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;9;Error in reading value (type 4): rs.getBigInt(...) is null
756;805540011919581184;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
388;805546133913096192;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
905;805540007389720576;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
279;805546326339551232;Entity Extraction;1;https://t.co/1Plh05gcmC;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
542;805542193574219777;Entity Extraction;1;Photo ID;en;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
642;805540933198639104;Entity Extraction;1;important;en;WeakPositiveSentiment;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;23;2
761;805540011915390976;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
910;805540006395641856;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
331;805545388937740288;Entity Extraction;1;#NotMyPresident;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
460;805543850316070912;Entity Extraction;1;#GOP;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
55;805550819852582912;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
46;805548441875136512;Entity Extraction;1;trouble;en;MinorProblem;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;23;2
915;805540007523983360;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
766;805540011915386880;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
393;805545394625282049;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
199;805547236868390912;Entity Extraction;1;Revitalize the hardest-hit manufacturing communities;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;18;Error in reading value (type 4): rs.getBigInt(...) is null
649;805540014675234817;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
920;805540007414927360;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
549;805543550213492737;Entity Extraction;1;規制改革;ja;NOUN_GROUP;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;9;Error in reading value (type 4): rs.getBigInt(...) is null
771;805540011907002369;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
98;805547991436238848;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
551;805543401944993792;Entity Extraction;1;Henry Mendez Chavajay;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;2;Error in reading value (type 4): rs.getBigInt(...) is null
925;805540006882263040;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
140;805547566955974660;Entity Extraction;1;#IwillVote;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
654;805542390861680640;Entity Extraction;1;More Fun;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
776;805540166345572352;Entity Extraction;1;@MSNBC;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;25;Error in reading value (type 4): rs.getBigInt(...) is null
169;805549533212114946;Entity Extraction;1;6 Days;en;TIME_PERIOD;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;28;Error in reading value (type 4): rs.getBigInt(...) is null
930;805540005728788480;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
468;805543752190361601;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
398;805545214572109824;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
780;805540017674125313;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
286;805546287093288960;Entity Extraction;1;Mariah;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;1;Error in reading value (type 4): rs.getBigInt(...) is null
935;805540006475354113;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
557;805543513156894720;Entity Extraction;1;BIGOT FITS Liberal Progressive Democrats;en;ORGANIZATION/OTHER;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
241;805548912534847488;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
661;805541773414203392;Entity Extraction;1;Donald Trump;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;3;Error in reading value (type 4): rs.getBigInt(...) is null
785;805540013320482816;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
940;805540005896601600;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
14;805547470109503488;Entity Extraction;1;#IwillVote;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;2;Error in reading value (type 4): rs.getBigInt(...) is null
560;805540939716501504;Entity Extraction;1;important;en;WeakPositiveSentiment;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;23;2
341;805545257643442176;Entity Extraction;1;#NotMyPresident;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
403;805545048452513792;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
945;805540004168507392;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
790;805540013224050688;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
475;805544200313991172;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
667;805541363345461248;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
119;805549812959629312;Entity Extraction;1;#Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
950;805540003229011968;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
290;805546266788818944;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
795;805540011726622720;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
32;805550879981977600;Entity Extraction;1;#Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;26;Error in reading value (type 4): rs.getBigInt(...) is null
479;805543213331312640;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
955;805540001832255489;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
568;805540636640165888;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
70;805550096725250048;Entity Extraction;1;#Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;40;Error in reading value (type 4): rs.getBigInt(...) is null
800;805540011462430721;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
207;805545817813594112;Entity Extraction;1;clinton;en;PERSON;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
960;805540000745996288;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
208;805551062031548416;Entity Extraction;1;hate incidents;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;22;Error in reading value (type 4): rs.getBigInt(...) is null
295;805546002920960001;Entity Extraction;1;#NotMyPresident;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
85;805549476177973249;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
805;805540010891952128;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
965;805540000720748544;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
175;805548731135381504;Entity Extraction;1;#Election2016;en;SOCIAL_MEDIA/TOPIC_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;19;Error in reading value (type 4): rs.getBigInt(...) is null
679;805541314427166720;Entity Extraction;1;RT @RichardAngwin: Following #Election2016 Mexicans concoct plan to get through border wall #Trump promises to build :);en;Emoticon;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
351;805549680314687488;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
414;805545040911200257;Entity Extraction;1;https://t.co/Qt292CTgMa;en;URI/URL;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
970;805540006370521088;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
810;805540010871046144;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
59;805550732762083328;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
489;805543618085720064;Entity Extraction;1;Trump;en;Sentiment;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
579;805540099803021316;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
975;805540005170905088;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
251;805548508627476480;Entity Extraction;1;@AuditStein;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;23;Error in reading value (type 4): rs.getBigInt(...) is null
815;805540010631970816;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
147;805547280891781120;Entity Extraction;1;@yanisvaroufakis;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
104;805547865246461953;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
980;805540004638244864;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
